University,Description,Maps Link,Image,Faculty,Major,Annual Fee
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg," Faculty of Commerce (Business)
","Accounting
Business Administration
Economics
Statistics
Insurance",
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg,"Faculty of Women for Arts, Science and Education","Arts
Science
Education
Psychology
Sociology
Mathematics
Physics
Chemistry
Biological Sciences",
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg," Faculty of Archaeology
","Egyptology
Islamic Archaeology
Greco-Roman Archaeology
Archaeological Restoration",
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg,Faculty of Graduate Studies and Environmental Research,"Environmental Sciences
Environmental Management
Environmental Engineering
Sustainable Development
Environmental Health",
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg,Faculty of Postgraduate Childhood Studies,"Child Health
Child Psychology
Special Education
Early Childhood Education
Child Nutrition",
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg,Faculty of Mass Communication and Media,"Journalism
Radio and Television
Public Relations and Advertising
Digital Media",
Ain Shams University,"Ain Shams University (ASU) is a premier public university in Cairo, Egypt. It is the third-oldest university in the country, hosting 21 faculties that offer world-class undergraduate and postgraduate programs. ASU is globally recognized for academic excellence, particularly in fields like Clinical Medicine, Engineering, and Agricultural Sciences.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916506/Ainshams_i69upi.jpg,Arid Lands Research,"Desert Agriculture
Water Resources
Soil Science
Environmental Studies
Desert Development",
Matrouh University ,"Founded in 2018, Matrouh University is a non-profit public higher education institution located in Mersa Matruh, Egypt. It focuses on sustainable development, scientific research, and modern educational programs tailored to international standards. The university features specialized faculties in practical and environmental fields, including Desert and Environmental Agriculture, Petroleum and Mining Sciences, and Computer Science and Artificial Intelligence.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916513/matrouh_uhygrf.jpg,Faculty of Medicine,"General Medicine
Internal Medicine
General Surgery
Pediatrics
Obstetrics and Gynecology
Clinical Pathology
Medical Microbiology
Anatomy
Physiology
Pharmacology",
Matrouh University ,"Founded in 2018, Matrouh University is a non-profit public higher education institution located in Mersa Matruh, Egypt. It focuses on sustainable development, scientific research, and modern educational programs tailored to international standards. The university features specialized faculties in practical and environmental fields, including Desert and Environmental Agriculture, Petroleum and Mining Sciences, and Computer Science and Artificial Intelligence.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916513/matrouh_uhygrf.jpg, Faculty of Pharmacy,"Pharmaceutics
Pharmaceutical Chemistry
Pharmaceutical Analytical Chemistry
Pharmacognosy
Pharmacology and Toxicology
Clinical Pharmacy
Industrial Pharmacy
Biochemistry
Microbiology and Immunology",
Matrouh University ,"Founded in 2018, Matrouh University is a non-profit public higher education institution located in Mersa Matruh, Egypt. It focuses on sustainable development, scientific research, and modern educational programs tailored to international standards. The university features specialized faculties in practical and environmental fields, including Desert and Environmental Agriculture, Petroleum and Mining Sciences, and Computer Science and Artificial Intelligence.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916513/matrouh_uhygrf.jpg,Faculty of Nursing,"Medical-Surgical Nursing
Pediatric Nursing
Obstetrics and Gynecological Nursing
Community Health Nursing
Psychiatric and Mental Health Nursing
Nursing Administration",
Matrouh University ,"Founded in 2018, Matrouh University is a non-profit public higher education institution located in Mersa Matruh, Egypt. It focuses on sustainable development, scientific research, and modern educational programs tailored to international standards. The university features specialized faculties in practical and environmental fields, including Desert and Environmental Agriculture, Petroleum and Mining Sciences, and Computer Science and Artificial Intelligence.","https://maps.google.com/?q=The+British+University+in+Egypt,+Knowledge+Hub+Universities,+New+Administrative+Capital,+Egypt",https://res.cloudinary.com/yrqizhfy/image/upload/v1784916513/matrouh_uhygrf.jpg,Faculty of Veterinary Medicine,"Animal Medicine
Surgery
Theriogenology
Pathology
Parasitology
Microbiology
Pharmacology
Anatomy and Embryology
Food Hygiene
Animal Production",
